left,pron,right,candidates,selected,input_prompt,predicted,correct_sent,correct,number of shots
Many people start to read Paul's books and can't put them down.,They,are popular because Paul writes so well.,"People,Paul's books",1,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

Many people start to read Paul's books and can't put them down.

 OPTIONS: 
- People are popular because Paul writes so well.
 - Paul's books are popular because Paul writes so well.
Output: ",pauls books are popular because paul writes so well,pauls books are popular because paul writes so well,True,2
Mary took out her flute and played one of her favorite pieces. She has had,it,since she was a child.,"The flute,The piece",0,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

Mary took out her flute and played one of her favorite pieces. She has had

 OPTIONS: 
- The flute since she was a child.
 - The piece since she was a child.
Output: ",the flute since she was a child,the flute since she was a child,True,2
Mary took out her flute and played one of her favorite pieces. She has loved,it,since she was a child.,"The flute,The piece",1,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

Mary took out her flute and played one of her favorite pieces. She has loved

 OPTIONS: 
- The flute since she was a child.
 - The piece since she was a child.
Output: ",the flute since she was a child,the piece since she was a child,False,2
"Sam pulled up a chair to the piano, but",it,"was broken, so he had to stand instead.","The chair,The piano",0,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

Sam pulled up a chair to the piano, but

 OPTIONS: 
- The chair was broken, so he had to stand instead.
 - The piano was broken, so he had to stand instead.
Output: ",the chair was broken so he had to stand instead,the chair was broken so he had to stand instead,True,2
"Sam pulled up a chair to the piano, but",it,"was broken, so he had to sing instead.","The chair,The piano",1,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

Sam pulled up a chair to the piano, but

 OPTIONS: 
- The chair was broken, so he had to sing instead.
 - The piano was broken, so he had to sing instead.
Output: ",the chair was broken so he had to sing instead,the piano was broken so he had to sing instead,False,2
"Since it was raining, I carried the newspaper in my backpack to keep",it,dry.,"The newspaper,The backpack",0,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

Since it was raining, I carried the newspaper in my backpack to keep

 OPTIONS: 
- The newspaper dry.
 - The backpack dry.
Output: ",the newspaper dry,the newspaper dry,True,2
"Since it was raining, I carried the newspaper over my backpack to keep",it,dry.,"The newspaper,The backpack",1,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

Since it was raining, I carried the newspaper over my backpack to keep

 OPTIONS: 
- The newspaper dry.
 - The backpack dry.
Output: ",the newspaper dry,the backpack dry,False,2
Sara borrowed the book from the library because she needs it for an article she is working on. She reads,it,when she gets home from work.,"The book,The article",0,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

Sara borrowed the book from the library because she needs it for an article she is working on. She reads

 OPTIONS: 
- The book when she gets home from work.
 - The article when she gets home from work.
Output: ",the article when she gets home from work,the book when she gets home from work,False,2
Sara borrowed the book from the library because she needs it for an article she is working on. She writes,it,when she gets home from work.,"The book,The article",1,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

Sara borrowed the book from the library because she needs it for an article she is working on. She writes

 OPTIONS: 
- The book when she gets home from work.
 - The article when she gets home from work.
Output: ",the article when she gets home from work,the article when she gets home from work,True,2
"This morning, Joey built a sand castle on the beach, and put a toy  flag in the highest tower, but this afternoon the tide  knocked",it,down.,"The sand castle,The flag",0,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

This morning, Joey built a sand castle on the beach, and put a toy  flag in the highest tower, but this afternoon the tide  knocked

 OPTIONS: 
- The sand castle down.
 - The flag down.
Output: ",the flag down,the sand castle down,False,2
"This morning, Joey built a sand castle on the beach, and put a toy  flag in the highest tower, but this afternoon the wind  knocked",it,down.,"The sand castle,The flag",1,"How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee had pollen. 
-  the flower had pollen.
Output: the flower had pollen.
=======================================
How does the sentence end?

The bee landed on the flower because 

OPTIONS: 
-  The bee wanted pollen. 
-  the flower wanted pollen.
Output: The bee wanted pollen.
=======================================
How does the sentence end?

This morning, Joey built a sand castle on the beach, and put a toy  flag in the highest tower, but this afternoon the wind  knocked

 OPTIONS: 
- The sand castle down.
 - The flag down.
Output: ",the flag down,the flag down,True,2
