left,pron,right,candidates,selected,input_prompt,predicted,correct_sent,correct,number of shots
The customer walked into the bank and stabbed one of the tellers.,He,was immediately taken to the hospital.,"The customer,The teller",1,"How does the sentence end?

Video games are outselling movies because

OPTIONS: 
- Video games
- movies
Output: Video games are fun to play.

How does the sentence end?

Jill was writing on a pad for Jane because

OPTIONS: 
- Jill
- Jane
Output: Jill wanted to leave her address.

How does the sentence end?

The glass told the toaster that

OPTIONS: 
- The glass
- the toaster
Output: the toaster was fat.

How does the sentence end?

The ski instructors taught the children the basics of skiing because

OPTIONS: 
- The ski instructors
- the children
Output: The ski instructors have much experience to share and teach.

How does the sentence end ?

The customer walked into the bank and stabbed one of the tellers.

OPTIONS: 
- The customer was immediately taken to the hospital.
- The teller was immediately taken to the hospital.
Thought: Use similar thought as before.
Output: ",the customer was immediately taken to the hospital,the teller was immediately taken to the hospital,False,4
John was doing research in the library when he heard a man humming and  whistling.,He,was very annoyed.,"John,The man",0,"How does the sentence end?

Aaron kissed Dan because

OPTIONS: 
- Aaron
- Dan
Output: Dan wanted him to.

How does the sentence end?

James went to Sully's arcade and

OPTIONS: 
- James
- Sully
Output: James asked for tickets.

How does the sentence end?

The Emancipation Proclamation made slavery illegal, but

OPTIONS: 
- The Emancipation Proclamation
- slavery
Output: slavery was still practiced.

How does the sentence end?

The mysterious creature is drinking whiskey because

OPTIONS: 
- The mysterious creature
- whiskey
Output: The mysterious creature still has more of these sentences to write.

How does the sentence end ?

John was doing research in the library when he heard a man humming and  whistling.

OPTIONS: 
- John was very annoyed.
- The man was very annoyed.
Thought: Use similar thought as before.
Output: ",john was very annoyed,john was very annoyed,True,4
John was doing research in the library when he heard a man humming and  whistling.,He,was very annoying.,"John,The man",1,"How does the sentence end?

The employer let John have the assignment even though

OPTIONS: 
- The employer
- John
Output: The employer wanted it.

How does the sentence end?

The space marines killed the aliens because

OPTIONS: 
- The space marines
- the aliens
Output: the aliens were a threat.

How does the sentence end?

Emma did not pass the ball to Janie, although

OPTIONS: 
- Emma
- Janie
Output: Janie was open.

How does the sentence end?

Jacob misled Amen so David fired

OPTIONS: 
- Jacob
- Amen
Output: Jacob .

How does the sentence end ?

John was doing research in the library when he heard a man humming and  whistling.

OPTIONS: 
- John was very annoying.
- The man was very annoying.
Thought: Use similar thought as before.
Output: ",the man was very annoying,the man was very annoying,True,4
John was jogging through the park when he saw a man juggling watermelons.,He,was very impressed.,"John,The juggler",0,"How does the sentence end?

Jimbo eats more than Bobbert because

OPTIONS: 
- Jimbo
- Bobbert
Output: Jimbo is not on a diet.

How does the sentence end?

The nurse gave the girl a lollypop so that

OPTIONS: 
- The nurse
- the girl
Output: the girl would stop crying.

How does the sentence end?

Sally was really happy that Beth finally got a job because

OPTIONS: 
- Sally
- Beth
Output: Sally is a concerned friend.

How does the sentence end?

Kyle beat Mark in the race because

OPTIONS: 
- Kyle
- Mark
Output: Mark had started out too fast.

How does the sentence end ?

John was jogging through the park when he saw a man juggling watermelons.

OPTIONS: 
- John was very impressed.
- The juggler was very impressed.
Thought: Use similar thought as before.
Output: ",john was very impressed,john was very impressed,True,4
John was jogging through the park when he saw a man juggling watermelons.,He,was very impressive.,"John,The juggler",1,"How does the sentence end?

The zombies chased the survivors because

OPTIONS: 
- The zombies
- the survivors
Output: The zombies were hungry.

How does the sentence end?

The car hop brought the man his tray, but

OPTIONS: 
- The car hop
- the man
Output: the man was not in the car.

How does the sentence end?

The cougar tried to befriend the rabbit because

OPTIONS: 
- The cougar
- the rabbit
Output: The cougar had a bad reputation as an evil predator.

How does the sentence end?

Gary envied Bill because

OPTIONS: 
- Gary
- Bill
Output: Bill was rich.

How does the sentence end ?

John was jogging through the park when he saw a man juggling watermelons.

OPTIONS: 
- John was very impressive.
- The juggler was very impressive.
Thought: Use similar thought as before.
Output: ",the juggler was very impressive,the juggler was very impressive,True,4
Bob collapsed on the sidewalk. Soon he saw Carl coming to help.,He,was very ill.,"Bob,Carl",0,"How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Output: The boy could not speak.

How does the sentence end?

The cabbage was in the freezer and

OPTIONS: 
- The cabbage
- the freezer
Output: The cabbage became frozen.

How does the sentence end?

Mary lied to Sue and

OPTIONS: 
- Mary
- Sue
Output: Mary asked for forgiveness.

How does the sentence end?

Ken scanned photos for Neil since

OPTIONS: 
- Ken
- Neil
Output: Ken owned a scanner.

How does the sentence end ?

Bob collapsed on the sidewalk. Soon he saw Carl coming to help.

OPTIONS: 
- Bob was very ill.
- Carl was very ill.
Thought: Use similar thought as before.
Output: ",bob was very ill,bob was very ill,True,4
Bob collapsed on the sidewalk. Soon he saw Carl coming to help.,He,was very concerned.,"Bob,Carl",1,"How does the sentence end?

The ball hit the window and Bill caught

OPTIONS: 
- The ball
- the window
Output: The ball .

How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Output: The boy could not speak.

How does the sentence end?

David hit Bill because Mary really liked

OPTIONS: 
- David
- Bill
Output: Bill .

How does the sentence end?

Pizza hut pizzas are tastier than Papa John pizzas because

OPTIONS: 
- Pizza
- Papa John
Output: Pizza give more ingredients and cheeses.

How does the sentence end ?

Bob collapsed on the sidewalk. Soon he saw Carl coming to help.

OPTIONS: 
- Bob was very concerned.
- Carl was very concerned.
Thought: Use similar thought as before.
Output: ",bob was very concerned,carl was very concerned,False,4
"Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because",they,are fifteen.,"Sam and Amy,Amy's parents",0,"How does the sentence end?

The police officer chased the thief because

OPTIONS: 
- The police officer
- the thief
Output: The police officer was protecting the bank.

How does the sentence end?

Management gave the workers a raise because

OPTIONS: 
- Management
- the workers
Output: the workers had threatened to strike.

How does the sentence end?

Pat tried to talk to Jill but

OPTIONS: 
- Pat
- Jill
Output: Pat was ignored.

How does the sentence end?

Rocky won the match with Richard because

OPTIONS: 
- Rocky
- Richard
Output: Rocky worked hard.

How does the sentence end ?

Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because

OPTIONS: 
- Sam and Amy are fifteen.
- Amy's parents are fifteen.
Thought: Use similar thought as before.
Output: ",sam and amy are fifteen,sam and amy are fifteen,True,4
"Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because",they,are snobs.,"Sam and Amy,Amy's parents",1,"How does the sentence end?

The sword was stuck in the tree because

OPTIONS: 
- The sword
- the tree
Output: The sword was wedged in there really well.

How does the sentence end?

The ball broke the window because

OPTIONS: 
- The ball
- the window
Output: The ball was hard.

How does the sentence end?

The boy gave his friend a cookie because

OPTIONS: 
- The boy
- his friend
Output: The boy had an extra.

How does the sentence end?

The boy laughed at his friend because

OPTIONS: 
- The boy
- his friend
Output: his friend made the joke.

How does the sentence end ?

Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because

OPTIONS: 
- Sam and Amy are snobs.
- Amy's parents are snobs.
Thought: Use similar thought as before.
Output: ",amys parents are snobs,amys parents are snobs,True,4
"Mark told Pete many lies about himself, which Pete included in his book.",He,should have been more  truthful.,"Mark,Pete",0,"How does the sentence end?

Mary cleaned Susan's room and

OPTIONS: 
- Mary
- Susan
Output: Susan was thankful.

How does the sentence end?

The academic clubs lost their members because

OPTIONS: 
- The academic clubs
- their members
Output: their members did not have free time.

How does the sentence end?

The team decided to cancel their relations with AT&T Corporate because

OPTIONS: 
- The team
- ATT Corporate
Output: ATT Corporate are arrogant.

How does the sentence end?

The professor highly recommends the student because

OPTIONS: 
- The professor
- the student
Output: the student asks very good questions.

How does the sentence end ?

Mark told Pete many lies about himself, which Pete included in his book.

OPTIONS: 
- Mark should have been more  truthful.
- Pete should have been more  truthful.
Thought: Use similar thought as before.
Output: ",mark should have been more truthful,mark should have been more  truthful,False,4
"Mark told Pete many lies about himself, which Pete included in his book.",He,should have been more  skeptical.,"Mark,Pete",1,"How does the sentence end?

Rocky lost to Clubber Lang because

OPTIONS: 
- Rocky
- Clubber Lang
Output: Rocky was not ready for the fight.

How does the sentence end?

The jurors deliberated on the defendants' fate for hours, but

OPTIONS: 
- The jurors
- the defendants
Output: the defendants didn't receive the death penalty.

How does the sentence end?

The museum curator looked at the patron and

OPTIONS: 
- The museum curator
- the patron
Output: The museum curator saw him squirm.

How does the sentence end?

Ken scanned photos for Neil since

OPTIONS: 
- Ken
- Neil
Output: Ken owned a scanner.

How does the sentence end ?

Mark told Pete many lies about himself, which Pete included in his book.

OPTIONS: 
- Mark should have been more  skeptical.
- Pete should have been more  skeptical.
Thought: Use similar thought as before.
Output: ",mark should have been more skeptical,pete should have been more  skeptical,False,4
